location,name,freq,weighting,n_factors,date,ret
usa,seasonality,monthly,ew,12,2004-12-31,0.00199500334291172
usa,seasonality,monthly,ew,12,2005-01-31,0.00274144798750237
usa,seasonality,monthly,ew,12,2005-02-28,0.0118011297824883
usa,seasonality,monthly,ew,12,2005-03-31,0.00864088446025981
usa,seasonality,monthly,ew,12,2005-04-30,0.000534006658957809
usa,seasonality,monthly,ew,12,2005-05-31,-0.00256202480751235
usa,seasonality,monthly,ew,12,2005-06-30,0.00394185559858587
usa,seasonality,monthly,ew,12,2005-07-31,0.000622373924290835
usa,seasonality,monthly,ew,12,2005-08-31,0.00624374090755868
usa,seasonality,monthly,ew,12,2005-09-30,0.0036074571302965
usa,seasonality,monthly,ew,12,2005-10-31,-0.00236730635068161
usa,seasonality,monthly,ew,12,2005-11-30,-0.000800362356985575
usa,seasonality,monthly,ew,12,2005-12-31,0.00183985293451778
usa,seasonality,monthly,ew,12,2006-01-31,0.00802788876284831
usa,seasonality,monthly,ew,12,2006-02-28,-0.000695163406824364
usa,seasonality,monthly,ew,12,2006-03-31,0.00648841507961901
usa,seasonality,monthly,ew,12,2006-04-30,0.00607998599224624
usa,seasonality,monthly,ew,12,2006-05-31,0.000959373409435169
usa,seasonality,monthly,ew,12,2006-06-30,0.00517779789006652
usa,seasonality,monthly,ew,12,2006-07-31,0.0083202026593086
usa,seasonality,monthly,ew,12,2006-08-31,-0.00253191356735106
usa,seasonality,monthly,ew,12,2006-09-30,-0.00450743678593432
usa,seasonality,monthly,ew,12,2006-10-31,0.0010686995874222
usa,seasonality,monthly,ew,12,2006-11-30,0.000466072472702663
usa,seasonality,monthly,ew,12,2006-12-31,0.000480599717962146
usa,seasonality,monthly,ew,12,2007-01-31,0.00551396542999634
usa,seasonality,monthly,ew,12,2007-02-28,0.000624449587819736
usa,seasonality,monthly,ew,12,2007-03-31,0.00519739290759561
usa,seasonality,monthly,ew,12,2007-04-30,0.00345192064715813
usa,seasonality,monthly,ew,12,2007-05-31,0.00188538755939418
usa,seasonality,monthly,ew,12,2007-06-30,0.000884981236064213
usa,seasonality,monthly,ew,12,2007-07-31,0.00300089373278197
usa,seasonality,monthly,ew,12,2007-08-31,-0.000979423825728769
usa,seasonality,monthly,ew,12,2007-09-30,0.00114602245700653
usa,seasonality,monthly,ew,12,2007-10-31,-0.00118534918895162
usa,seasonality,monthly,ew,12,2007-11-30,-0.00341081479675074
usa,seasonality,monthly,ew,12,2007-12-31,0.0024572393291632
usa,seasonality,monthly,ew,12,2008-01-31,0.00280426051164478
usa,seasonality,monthly,ew,12,2008-02-29,0.00881955794854067
usa,seasonality,monthly,ew,12,2008-03-31,-0.00415698896578402
usa,seasonality,monthly,ew,12,2008-04-30,0.00303516860945965
usa,seasonality,monthly,ew,12,2008-05-31,0.00935970266545921
usa,seasonality,monthly,ew,12,2008-06-30,0.0127901194829264
usa,seasonality,monthly,ew,12,2008-07-31,-0.00616823022574044
usa,seasonality,monthly,ew,12,2008-08-31,-0.00178458141846062
usa,seasonality,monthly,ew,12,2008-09-30,-0.0104494005922122
usa,seasonality,monthly,ew,12,2008-10-31,-0.00190402990900854
usa,seasonality,monthly,ew,12,2008-11-30,-0.007384662411841
usa,seasonality,monthly,ew,12,2008-12-31,-0.00177022638982328
usa,seasonality,monthly,ew,12,2009-01-31,0.0296384653329457
usa,seasonality,monthly,ew,12,2009-02-28,0.000648572773095848
usa,seasonality,monthly,ew,12,2009-03-31,-0.00422273653120534
usa,seasonality,monthly,ew,12,2009-04-30,0.0234362202526608
usa,seasonality,monthly,ew,12,2009-05-31,0.0180522968596653
usa,seasonality,monthly,ew,12,2009-06-30,0.00183077291726481
usa,seasonality,monthly,ew,12,2009-07-31,-0.00745455403083693
usa,seasonality,monthly,ew,12,2009-08-31,0.00280036919598576
usa,seasonality,monthly,ew,12,2009-09-30,0.0102795973625114
usa,seasonality,monthly,ew,12,2009-10-31,-0.00118332178822865
usa,seasonality,monthly,ew,12,2009-11-30,0.0036245000197287
usa,seasonality,monthly,ew,12,2009-12-31,0.00323659561145549
usa,seasonality,monthly,ew,12,2010-01-31,0.00625222746848053
usa,seasonality,monthly,ew,12,2010-02-28,0.000502398762777859
usa,seasonality,monthly,ew,12,2010-03-31,0.00473055585075364
usa,seasonality,monthly,ew,12,2010-04-30,0.013557169200133
usa,seasonality,monthly,ew,12,2010-05-31,0.00210078330098658
usa,seasonality,monthly,ew,12,2010-06-30,0.00285258310643424
usa,seasonality,monthly,ew,12,2010-07-31,-0.00482178021068187
usa,seasonality,monthly,ew,12,2010-08-31,-0.00101412440739037
usa,seasonality,monthly,ew,12,2010-09-30,-0.00468138440967525
usa,seasonality,monthly,ew,12,2010-10-31,-0.00208679041144709
usa,seasonality,monthly,ew,12,2010-11-30,0.00293525975074871
usa,seasonality,monthly,ew,12,2010-12-31,0.00449051903574055
usa,seasonality,monthly,ew,12,2011-01-31,0.00731376716840641
usa,seasonality,monthly,ew,12,2011-02-28,0.00320775093486373
usa,seasonality,monthly,ew,12,2011-03-31,0.00331189980810081
usa,seasonality,monthly,ew,12,2011-04-30,-0.00267874036835092
usa,seasonality,monthly,ew,12,2011-05-31,-0.000353551220132131
usa,seasonality,monthly,ew,12,2011-06-30,0.00397435709577163
usa,seasonality,monthly,ew,12,2011-07-31,0.000894347923258368
usa,seasonality,monthly,ew,12,2011-08-31,0.000275132398859247
usa,seasonality,monthly,ew,12,2011-09-30,-0.00111822250511051
usa,seasonality,monthly,ew,12,2011-10-31,-0.00653044719642511
usa,seasonality,monthly,ew,12,2011-11-30,-0.00234339519974538
usa,seasonality,monthly,ew,12,2011-12-31,0.00218641948343855
usa,seasonality,monthly,ew,12,2012-01-31,0.00863244714451937
usa,seasonality,monthly,ew,12,2012-02-29,0.00405255464541961
usa,seasonality,monthly,ew,12,2012-03-31,-0.000149670183508662
usa,seasonality,monthly,ew,12,2012-04-30,0.000388079451038552
usa,seasonality,monthly,ew,12,2012-05-31,0.00310255576585649
usa,seasonality,monthly,ew,12,2012-06-30,0.00256695122306965
usa,seasonality,monthly,ew,12,2012-07-31,0.00114577174074581
usa,seasonality,monthly,ew,12,2012-08-31,-0.000706361032250933
usa,seasonality,monthly,ew,12,2012-09-30,0.00715941549818558
usa,seasonality,monthly,ew,12,2012-10-31,0.00139097891845536
usa,seasonality,monthly,ew,12,2012-11-30,0.00455262646909843
usa,seasonality,monthly,ew,12,2012-12-31,0.0024461474023385
usa,seasonality,monthly,ew,12,2013-01-31,0.00941606575558555
usa,seasonality,monthly,ew,12,2013-02-28,-0.00204088697748931
usa,seasonality,monthly,ew,12,2013-03-31,0.000530739944774529
usa,seasonality,monthly,ew,12,2013-04-30,-0.0009644679705749
usa,seasonality,monthly,ew,12,2013-05-31,-0.00020459601533086
usa,seasonality,monthly,ew,12,2013-06-30,0.000901490098964076
usa,seasonality,monthly,ew,12,2013-07-31,0.000144421668044884
usa,seasonality,monthly,ew,12,2013-08-31,7.37697159120396e-6
usa,seasonality,monthly,ew,12,2013-09-30,-0.00466061097188717
usa,seasonality,monthly,ew,12,2013-10-31,0.000615260652597255
usa,seasonality,monthly,ew,12,2013-11-30,-0.00442713330731366
usa,seasonality,monthly,ew,12,2013-12-31,0.000619696536267082
usa,seasonality,monthly,ew,12,2014-01-31,0.00915386955168791
usa,seasonality,monthly,ew,12,2014-02-28,0.000888549337568922
usa,seasonality,monthly,ew,12,2014-03-31,0.00376416945366073
usa,seasonality,monthly,ew,12,2014-04-30,0.00814207296404591
usa,seasonality,monthly,ew,12,2014-05-31,8.22555893965882e-6
usa,seasonality,monthly,ew,12,2014-06-30,-0.00365157514329435
usa,seasonality,monthly,ew,12,2014-07-31,0.00371568457245122
usa,seasonality,monthly,ew,12,2014-08-31,0.00108747573699012
usa,seasonality,monthly,ew,12,2014-09-30,-0.00201342335654413
usa,seasonality,monthly,ew,12,2014-10-31,-0.0012916820173578
usa,seasonality,monthly,ew,12,2014-11-30,0.00498422428477805
usa,seasonality,monthly,ew,12,2014-12-31,-0.00309090333417126
usa,seasonality,monthly,ew,12,2015-01-31,0.00131034998188042
usa,seasonality,monthly,ew,12,2015-02-28,0.000355379039366278
usa,seasonality,monthly,ew,12,2015-03-31,-0.00179771749892015
usa,seasonality,monthly,ew,12,2015-04-30,0.0000777856139246415
usa,seasonality,monthly,ew,12,2015-05-31,-0.00295944536132659
usa,seasonality,monthly,ew,12,2015-06-30,0.000115103062390942
usa,seasonality,monthly,ew,12,2015-07-31,-0.00458063411608985
usa,seasonality,monthly,ew,12,2015-08-31,-0.00209124365336239
usa,seasonality,monthly,ew,12,2015-09-30,-0.000713671723205656
usa,seasonality,monthly,ew,12,2015-10-31,0.00136202042381003
usa,seasonality,monthly,ew,12,2015-11-30,-0.00448875430351464
usa,seasonality,monthly,ew,12,2015-12-31,-0.00515748363336787
usa,seasonality,monthly,ew,12,2016-01-31,-0.00571162959957598
usa,seasonality,monthly,ew,12,2016-02-29,0.0057365086399362
usa,seasonality,monthly,ew,12,2016-03-31,0.00555966353161513
usa,seasonality,monthly,ew,12,2016-04-30,0.00643172318541487
usa,seasonality,monthly,ew,12,2016-05-31,-0.00625754019255377
usa,seasonality,monthly,ew,12,2016-06-30,0.00795474391534275
usa,seasonality,monthly,ew,12,2016-07-31,0.00106958083591111
usa,seasonality,monthly,ew,12,2016-08-31,-0.00230995617308977
usa,seasonality,monthly,ew,12,2016-09-30,-0.0025044724382548
usa,seasonality,monthly,ew,12,2016-10-31,-0.000255740540831926
usa,seasonality,monthly,ew,12,2016-11-30,-0.00773185376136063
usa,seasonality,monthly,ew,12,2016-12-31,0.00320167384239314
usa,seasonality,monthly,ew,12,2017-01-31,0.00347334479274315
usa,seasonality,monthly,ew,12,2017-02-28,-0.00517814804633925
usa,seasonality,monthly,ew,12,2017-03-31,-0.00466416058267556
usa,seasonality,monthly,ew,12,2017-04-30,-0.00128252723052051
usa,seasonality,monthly,ew,12,2017-05-31,-0.00497730595929953
usa,seasonality,monthly,ew,12,2017-06-30,-0.0023641434505062
usa,seasonality,monthly,ew,12,2017-07-31,-0.000839133155799865
usa,seasonality,monthly,ew,12,2017-08-31,-0.0027502648060934
usa,seasonality,monthly,ew,12,2017-09-30,-0.00190677723672059
usa,seasonality,monthly,ew,12,2017-10-31,-0.0025310943814481
usa,seasonality,monthly,ew,12,2017-11-30,0.0060558787674821
usa,seasonality,monthly,ew,12,2017-12-31,0.00260958031103651
usa,seasonality,monthly,ew,12,2018-01-31,-0.00713274591691884
usa,seasonality,monthly,ew,12,2018-02-28,-0.00254299777578488
usa,seasonality,monthly,ew,12,2018-03-31,0.00109801002497189
usa,seasonality,monthly,ew,12,2018-04-30,0.000869880102001237
usa,seasonality,monthly,ew,12,2018-05-31,-0.00263041047416989
usa,seasonality,monthly,ew,12,2018-06-30,0.00476232392709184
usa,seasonality,monthly,ew,12,2018-07-31,-0.0000997656263679618
usa,seasonality,monthly,ew,12,2018-08-31,0.000801240438794143
usa,seasonality,monthly,ew,12,2018-09-30,-0.00296505225852902
usa,seasonality,monthly,ew,12,2018-10-31,0.000407189167718749
usa,seasonality,monthly,ew,12,2018-11-30,-0.00675964517022172
usa,seasonality,monthly,ew,12,2018-12-31,-0.00750546617077738
usa,seasonality,monthly,ew,12,2019-01-31,0.0134868328805764
usa,seasonality,monthly,ew,12,2019-02-28,0.0000470307636827692
usa,seasonality,monthly,ew,12,2019-03-31,-0.00666699195901841
usa,seasonality,monthly,ew,12,2019-04-30,-0.000157788768362908
usa,seasonality,monthly,ew,12,2019-05-31,-0.000656271968410597
usa,seasonality,monthly,ew,12,2019-06-30,-0.00563176088975019
usa,seasonality,monthly,ew,12,2019-07-31,0.00223514599012974
usa,seasonality,monthly,ew,12,2019-08-31,0.00284806834819211
usa,seasonality,monthly,ew,12,2019-09-30,0.00152153148778725
usa,seasonality,monthly,ew,12,2019-10-31,4.37531143417883e-6
usa,seasonality,monthly,ew,12,2019-11-30,-0.00291408714928761
usa,seasonality,monthly,ew,12,2019-12-31,-0.000860792412807881
usa,seasonality,monthly,ew,12,2020-01-31,0.00694733306577752
usa,seasonality,monthly,ew,12,2020-02-29,-0.000241277321120465
usa,seasonality,monthly,ew,12,2020-03-31,-0.0271914708647797
usa,seasonality,monthly,ew,12,2020-04-30,0.0301287222034644
usa,seasonality,monthly,ew,12,2020-05-31,0.00246773361354507
usa,seasonality,monthly,ew,12,2020-06-30,0.0121389148708153
usa,seasonality,monthly,ew,12,2020-07-31,0.00628147340397824
usa,seasonality,monthly,ew,12,2020-08-31,-0.00177787679690786
usa,seasonality,monthly,ew,12,2020-09-30,-0.00549965350798511
usa,seasonality,monthly,ew,12,2020-10-31,-0.00655642991141142
usa,seasonality,monthly,ew,12,2020-11-30,0.013067445166036
usa,seasonality,monthly,ew,12,2020-12-31,-0.00308716162069584
usa,seasonality,monthly,ew,12,2021-01-31,0.0433036773415545
usa,seasonality,monthly,ew,12,2021-02-28,0.00448221065340177
usa,seasonality,monthly,ew,12,2021-03-31,0.00246147578235707
usa,seasonality,monthly,ew,12,2021-04-30,0.00317431089475731
usa,seasonality,monthly,ew,12,2021-05-31,0.0063723221429528
usa,seasonality,monthly,ew,12,2021-06-30,-0.00116953633390768
usa,seasonality,monthly,ew,12,2021-07-31,-0.00256688576487812
usa,seasonality,monthly,ew,12,2021-08-31,-0.00176587417890727
usa,seasonality,monthly,ew,12,2021-09-30,0.0035679125296289
usa,seasonality,monthly,ew,12,2021-10-31,0.00135894391418482
usa,seasonality,monthly,ew,12,2021-11-30,0.000490721223064636
usa,seasonality,monthly,ew,12,2021-12-31,0.0141341271617807
usa,seasonality,monthly,ew,12,2022-01-31,-0.0000699921338784456
usa,seasonality,monthly,ew,12,2022-02-28,0.0108715293568139
usa,seasonality,monthly,ew,12,2022-03-31,0.000858642719912642
usa,seasonality,monthly,ew,12,2022-04-30,0.0104783290927897
usa,seasonality,monthly,ew,12,2022-05-31,-0.00168023120686987
usa,seasonality,monthly,ew,12,2022-06-30,-0.000121809469497327
usa,seasonality,monthly,ew,12,2022-07-31,-0.000260678443857108
usa,seasonality,monthly,ew,12,2022-08-31,0.00109831092277048
usa,seasonality,monthly,ew,12,2022-09-30,-0.0033199021606765
usa,seasonality,monthly,ew,12,2022-10-31,0.00559710404659439
usa,seasonality,monthly,ew,12,2022-11-30,-0.00251014683400367
usa,seasonality,monthly,ew,12,2022-12-31,0.00324017289112064
usa,seasonality,monthly,ew,12,2023-01-31,0.00284053413886847
usa,seasonality,monthly,ew,12,2023-02-28,-0.00492911674301713
usa,seasonality,monthly,ew,12,2023-03-31,0.00262294374150347
usa,seasonality,monthly,ew,12,2023-04-30,0.000395398698818389
usa,seasonality,monthly,ew,12,2023-05-31,0.0030380271800931
usa,seasonality,monthly,ew,12,2023-06-30,-0.00942048312031866
usa,seasonality,monthly,ew,12,2023-07-31,-0.0010698934600604
usa,seasonality,monthly,ew,12,2023-08-31,0.00168891429354973
usa,seasonality,monthly,ew,12,2023-09-30,0.00257237420920601
usa,seasonality,monthly,ew,12,2023-10-31,0.00623304991984663
usa,seasonality,monthly,ew,12,2023-11-30,-0.00293708335614072
usa,seasonality,monthly,ew,12,2023-12-31,-0.0024359743352511
usa,seasonality,monthly,ew,12,2024-01-31,-0.00646941197250307
usa,seasonality,monthly,ew,12,2024-02-29,-0.00294100779787579
usa,seasonality,monthly,ew,12,2024-03-31,0.00272924727883151
usa,seasonality,monthly,ew,12,2024-04-30,0.00444568068085981
usa,seasonality,monthly,ew,12,2024-05-31,0.00661538853690845
usa,seasonality,monthly,ew,12,2024-06-30,-0.00170617715001459
usa,seasonality,monthly,ew,12,2024-07-31,-0.00135955626912718
usa,seasonality,monthly,ew,12,2024-08-31,0.00252165013994578
usa,seasonality,monthly,ew,12,2024-09-30,-0.00273316629396284
usa,seasonality,monthly,ew,12,2024-10-31,0.00168379374512033
usa,seasonality,monthly,ew,12,2024-11-30,0.00591716043576386
usa,seasonality,monthly,ew,12,2024-12-31,0.00530505462322492
usa,short_term_reversal,monthly,ew,3,1926-02-28,0.00804651119855693
usa,short_term_reversal,monthly,ew,3,1926-03-31,-0.0305939155678161
usa,short_term_reversal,monthly,ew,3,1926-04-30,-0.00822812033938963
usa,short_term_reversal,monthly,ew,3,1926-05-31,-0.0163263214499569
usa,short_term_reversal,monthly,ew,4,1926-06-30,0.0125044530752902
usa,short_term_reversal,monthly,ew,4,1926-07-31,0.00509922795395109
usa,short_term_reversal,monthly,ew,4,1926-08-31,0.0160857756821643
usa,short_term_reversal,monthly,ew,4,1926-09-30,0.00808691525576592
usa,short_term_reversal,monthly,ew,4,1926-10-31,-0.0167110269217963
usa,short_term_reversal,monthly,ew,4,1926-11-30,0.0192534259267825
usa,short_term_reversal,monthly,ew,4,1926-12-31,0.01280674859679
usa,short_term_reversal,monthly,ew,4,1927-01-31,-0.00111472980414253
usa,short_term_reversal,monthly,ew,4,1927-02-28,-0.00667444643412486
usa,short_term_reversal,monthly,ew,4,1927-03-31,-0.00327650946453697
usa,short_term_reversal,monthly,ew,4,1927-04-30,-0.00817288527328956
usa,short_term_reversal,monthly,ew,4,1927-05-31,-0.000386896796013492
usa,short_term_reversal,monthly,ew,4,1927-06-30,0.0108334162305266
usa,short_term_reversal,monthly,ew,4,1927-07-31,0.0139344560270952
usa,short_term_reversal,monthly,ew,4,1927-08-31,0.00256071967566805
usa,short_term_reversal,monthly,ew,4,1927-09-30,0.00705274574286833
usa,short_term_reversal,monthly,ew,4,1927-10-31,0.00248766937154877
usa,short_term_reversal,monthly,ew,4,1927-11-30,0.0262376813595872
usa,short_term_reversal,monthly,ew,4,1927-12-31,0.00279984742966083
usa,short_term_reversal,monthly,ew,4,1928-01-31,0.0136928699947992
usa,short_term_reversal,monthly,ew,4,1928-02-29,0.000867984139568083
usa,short_term_reversal,monthly,ew,4,1928-03-31,0.010531223412058
usa,short_term_reversal,monthly,ew,4,1928-04-30,-0.0102212615051532
usa,short_term_reversal,monthly,ew,4,1928-05-31,0.0180970638218005
usa,short_term_reversal,monthly,ew,4,1928-06-30,0.0114527433597026
usa,short_term_reversal,monthly,ew,4,1928-07-31,0.00380703252617129
usa,short_term_reversal,monthly,ew,4,1928-08-31,0.0022246474763273
usa,short_term_reversal,monthly,ew,4,1928-09-30,0.00435083319490833
usa,short_term_reversal,monthly,ew,4,1928-10-31,-0.0205950264119227
usa,short_term_reversal,monthly,ew,4,1928-11-30,-0.00173061444186864
usa,short_term_reversal,monthly,ew,4,1928-12-31,-0.00545203130196627
usa,short_term_reversal,monthly,ew,4,1929-01-31,-0.00884268879257925
usa,short_term_reversal,monthly,ew,4,1929-02-28,0.00656514983583641
usa,short_term_reversal,monthly,ew,4,1929-03-31,-0.0074623205151018
usa,short_term_reversal,monthly,ew,4,1929-04-30,0.00580669853201784
usa,short_term_reversal,monthly,ew,4,1929-05-31,-0.00577684262290329
usa,short_term_reversal,monthly,ew,4,1929-06-30,0.0284503159989752
usa,short_term_reversal,monthly,ew,4,1929-07-31,-0.0105002345138655
usa,short_term_reversal,monthly,ew,4,1929-08-31,0.00589833231178386
usa,short_term_reversal,monthly,ew,4,1929-09-30,0.00486202979957957
usa,short_term_reversal,monthly,ew,4,1929-10-31,0.011509299142379
usa,short_term_reversal,monthly,ew,4,1929-11-30,0.00719060972230448
usa,short_term_reversal,monthly,ew,4,1929-12-31,0.00341006262228696
usa,short_term_reversal,monthly,ew,4,1930-01-31,0.0351214620326291
usa,short_term_reversal,monthly,ew,4,1930-02-28,0.00522522170782414
usa,short_term_reversal,monthly,ew,4,1930-03-31,-0.0130084464213199
usa,short_term_reversal,monthly,ew,4,1930-04-30,-0.00578740169332291
usa,short_term_reversal,monthly,ew,4,1930-05-31,0.019242484642622
usa,short_term_reversal,monthly,ew,4,1930-06-30,-0.00199743338005068
usa,short_term_reversal,monthly,ew,4,1930-07-31,0.0353266765792085
usa,short_term_reversal,monthly,ew,4,1930-08-31,0.025695074658014
usa,short_term_reversal,monthly,ew,4,1930-09-30,-0.00134327249761042
usa,short_term_reversal,monthly,ew,4,1930-10-31,0.000643574588368591
usa,short_term_reversal,monthly,ew,4,1930-11-30,0.0174763865896408
usa,short_term_reversal,monthly,ew,4,1930-12-31,0.0117957120468638
usa,short_term_reversal,monthly,ew,4,1931-01-31,0.0558238907962381
usa,short_term_reversal,monthly,ew,4,1931-02-28,-0.0231794458448181
usa,short_term_reversal,monthly,ew,4,1931-03-31,0.0484329956270785
usa,short_term_reversal,monthly,ew,4,1931-04-30,0.000385878997641378
usa,short_term_reversal,monthly,ew,4,1931-05-31,0.00867521229527372
usa,short_term_reversal,monthly,ew,4,1931-06-30,0.0577340212199345
usa,short_term_reversal,monthly,ew,4,1931-07-31,0.0379515697554573
usa,short_term_reversal,monthly,ew,4,1931-08-31,0.0201204679490444
usa,short_term_reversal,monthly,ew,4,1931-09-30,0.0148745013327335
usa,short_term_reversal,monthly,ew,4,1931-10-31,0.0792277983375043
usa,short_term_reversal,monthly,ew,4,1931-11-30,0.0294113286115421
usa,short_term_reversal,monthly,ew,4,1931-12-31,0.0164764070742849
usa,short_term_reversal,monthly,ew,4,1932-01-31,0.0886966946364372
usa,short_term_reversal,monthly,ew,4,1932-02-29,0.0383920758149986
usa,short_term_reversal,monthly,ew,4,1932-03-31,0.0123580934303522
usa,short_term_reversal,monthly,ew,4,1932-04-30,0.00479213265332982
usa,short_term_reversal,monthly,ew,4,1932-05-31,0.00203733056180255
usa,short_term_reversal,monthly,ew,4,1932-06-30,0.0777591878937411
usa,short_term_reversal,monthly,ew,4,1932-07-31,-0.0304734012392002
usa,short_term_reversal,monthly,ew,4,1932-08-31,-0.0745169082513837
usa,short_term_reversal,monthly,ew,4,1932-09-30,0.0482975828616255
usa,short_term_reversal,monthly,ew,4,1932-10-31,0.031794616459567
usa,short_term_reversal,monthly,ew,4,1932-11-30,0.0100005839185319
usa,short_term_reversal,monthly,ew,4,1932-12-31,0.00749733730891975
usa,short_term_reversal,monthly,ew,4,1933-01-31,0.013179300331818
usa,short_term_reversal,monthly,ew,4,1933-02-28,0.020426780277934
usa,short_term_reversal,monthly,ew,4,1933-03-31,0.035368264854873
usa,short_term_reversal,monthly,ew,4,1933-04-30,-0.0337028693628757
usa,short_term_reversal,monthly,ew,4,1933-05-31,0.0175063956805159
usa,short_term_reversal,monthly,ew,4,1933-06-30,-0.0061946345424518
usa,short_term_reversal,monthly,ew,4,1933-07-31,0.0532612875378942
usa,short_term_reversal,monthly,ew,4,1933-08-31,0.0317050677041208
usa,short_term_reversal,monthly,ew,4,1933-09-30,-0.0217013868419977
usa,short_term_reversal,monthly,ew,4,1933-10-31,0.0138173995741846
usa,short_term_reversal,monthly,ew,4,1933-11-30,0.010364431045699
usa,short_term_reversal,monthly,ew,4,1933-12-31,-0.0000414191331869515
usa,short_term_reversal,monthly,ew,4,1934-01-31,0.00855618971812509
usa,short_term_reversal,monthly,ew,4,1934-02-28,-0.000728616749830076
usa,short_term_reversal,monthly,ew,4,1934-03-31,0.00855744448801014
usa,short_term_reversal,monthly,ew,4,1934-04-30,0.00891775366554097
usa,short_term_reversal,monthly,ew,4,1934-05-31,-0.0191343548952945
usa,short_term_reversal,monthly,ew,4,1934-06-30,-0.00212683208458212
usa,short_term_reversal,monthly,ew,4,1934-07-31,-0.00131588622758878
usa,short_term_reversal,monthly,ew,4,1934-08-31,0.066798562369752
usa,short_term_reversal,monthly,ew,4,1934-09-30,0.0110258501191685
usa,short_term_reversal,monthly,ew,4,1934-10-31,0.00792508755676895
usa,short_term_reversal,monthly,ew,4,1934-11-30,-0.00157960605182584
usa,short_term_reversal,monthly,ew,4,1934-12-31,-0.0081449666130439
usa,short_term_reversal,monthly,ew,4,1935-01-31,0.0194155283332031
usa,short_term_reversal,monthly,ew,4,1935-02-28,0.0446147711150445
usa,short_term_reversal,monthly,ew,4,1935-03-31,-0.0145423003124368
usa,short_term_reversal,monthly,ew,4,1935-04-30,0.00962615878627566
usa,short_term_reversal,monthly,ew,4,1935-05-31,0.020616801259314
usa,short_term_reversal,monthly,ew,4,1935-06-30,0.00622372258579028
usa,short_term_reversal,monthly,ew,4,1935-07-31,0.0276753064309263
usa,short_term_reversal,monthly,ew,4,1935-08-31,-0.0109397737085972
usa,short_term_reversal,monthly,ew,4,1935-09-30,0.0214674673960808
usa,short_term_reversal,monthly,ew,4,1935-10-31,0.0196890241582713
usa,short_term_reversal,monthly,ew,4,1935-11-30,0.0371996334924672
usa,short_term_reversal,monthly,ew,4,1935-12-31,-0.00263745169596954
usa,short_term_reversal,monthly,ew,4,1936-01-31,0.0041566602303313
usa,short_term_reversal,monthly,ew,4,1936-02-29,0.0139820462988678
usa,short_term_reversal,monthly,ew,4,1936-03-31,0.0233151386915976
usa,short_term_reversal,monthly,ew,4,1936-04-30,-0.00111323001188564
usa,short_term_reversal,monthly,ew,4,1936-05-31,0.0205976210044101
usa,short_term_reversal,monthly,ew,4,1936-06-30,0.00663803983225516
usa,short_term_reversal,monthly,ew,4,1936-07-31,0.0111474040233835
usa,short_term_reversal,monthly,ew,4,1936-08-31,0.00431059471313976
usa,short_term_reversal,monthly,ew,4,1936-09-30,0.00615549119429509
usa,short_term_reversal,monthly,ew,4,1936-10-31,0.00171145933992964
usa,short_term_reversal,monthly,ew,4,1936-11-30,0.00042865364194537
usa,short_term_reversal,monthly,ew,4,1936-12-31,-0.00628069698606978
usa,short_term_reversal,monthly,ew,4,1937-01-31,-0.0000659757086377312
usa,short_term_reversal,monthly,ew,4,1937-02-28,0.00644802674564257
usa,short_term_reversal,monthly,ew,4,1937-03-31,-0.0145633344050611
usa,short_term_reversal,monthly,ew,4,1937-04-30,0.0107254303300603
usa,short_term_reversal,monthly,ew,4,1937-05-31,0.00462606363145621
usa,short_term_reversal,monthly,ew,4,1937-06-30,-0.00201372644609805
usa,short_term_reversal,monthly,ew,4,1937-07-31,0.025009639116647
usa,short_term_reversal,monthly,ew,4,1937-08-31,0.0199421838242786
usa,short_term_reversal,monthly,ew,4,1937-09-30,-0.00419509803381553
usa,short_term_reversal,monthly,ew,4,1937-10-31,0.00371609336919613
usa,short_term_reversal,monthly,ew,4,1937-11-30,0.0115497109189814
usa,short_term_reversal,monthly,ew,4,1937-12-31,-0.00911358856902347
usa,short_term_reversal,monthly,ew,4,1938-01-31,0.0379050700745363
usa,short_term_reversal,monthly,ew,4,1938-02-28,0.0205999945720044
usa,short_term_reversal,monthly,ew,4,1938-03-31,0.0360757058957568
usa,short_term_reversal,monthly,ew,4,1938-04-30,0.054623480738698
usa,short_term_reversal,monthly,ew,4,1938-05-31,0.028970953279279
usa,short_term_reversal,monthly,ew,4,1938-06-30,0.0677481366647454
usa,short_term_reversal,monthly,ew,4,1938-07-31,0.000165572456854668
usa,short_term_reversal,monthly,ew,4,1938-08-31,0.0133818387539727
usa,short_term_reversal,monthly,ew,4,1938-09-30,0.00904581249380963
usa,short_term_reversal,monthly,ew,4,1938-10-31,0.00319290692492778
usa,short_term_reversal,monthly,ew,4,1938-11-30,0.00577851231585657
usa,short_term_reversal,monthly,ew,4,1938-12-31,0.0108539427758407
usa,short_term_reversal,monthly,ew,4,1939-01-31,0.0148384544165254
usa,short_term_reversal,monthly,ew,4,1939-02-28,0.0128869175402199
usa,short_term_reversal,monthly,ew,4,1939-03-31,0.0159128664344449
usa,short_term_reversal,monthly,ew,4,1939-04-30,0.0277894761971852
usa,short_term_reversal,monthly,ew,4,1939-05-31,0.00286648216603721
usa,short_term_reversal,monthly,ew,4,1939-06-30,0.000317149615116141
usa,short_term_reversal,monthly,ew,4,1939-07-31,0.0388239208344875
usa,short_term_reversal,monthly,ew,4,1939-08-31,0.0368967495033935
